Sample rate: 1017.2526245117188 S/s
time_s,LEMI
0.0,0.07920187711715698
0.0009830399803392004,-0.193506121635437
0.001966079960678401,-0.6433683037757874
0.002949119941017601,-0.6847105622291565
0.003932159921356802,-0.45725587010383606
0.004915199901696002,-0.16175726056098938
0.005898239882035202,0.08502116054296494
0.0068812798623744025,0.2192000150680542
0.007864319842713604,0.16348019242286682
0.008847359823052804,-0.04809282720088959
0.009830399803392004,-0.10413160920143127
0.010813439783731204,0.09219105541706085
0.011796479764070405,0.5749168395996094
0.012779519744409605,0.7291104197502136
0.013762559724748805,0.5216677188873291
0.014745599705088005,0.22721520066261292
0.015728639685427207,-0.06520109623670578
0.016711679665766407,-0.17117123305797577
0.017694719646105608,-0.16748952865600586
0.018677759626444808,0.033206477761268616
0.019660799606784008,0.12165307253599167
0.02064383958712321,-0.009041144512593746
0.02162687956746241,-0.4809003174304962
0.02260991954780161,-0.7280358076095581
0.02359295952814081,-0.5583442449569702
0.02457599950848001,-0.2912296950817108
0.02555903948881921,0.00858105719089508
0.02654207946915841,0.12672485411167145
0.02752511944949761,0.179640993475914
0.02850815942983681,-0.0019130874425172806
0.02949119941017601,-0.12106744945049286
0.03047423939051521,-0.04584885388612747
0.031457279370854414,0.37411078810691833
0.03244031935119361,0.7156484723091125
0.033423359331532815,0.6046792268753052
0.03440639931187201,0.3589000701904297
0.035389439292211215,0.045180369168519974
0.03637247927255041,-0.12333938479423523
0.037355519252889616,-0.20010755956172943
0.03833855923322881,-0.048363130539655685
0.039321599213568016,0.10849622637033463
0.04030463919390721,0.08084356784820557
0.04128767917424642,-0.2710479199886322
0.04227071915458562,-0.6740895509719849
0.04325375913492482,-0.6348514556884766
0.04423679911526402,-0.38810741901397705
0.04521983909560322,-0.07834337651729584
0.04620287907594242,0.10969315469264984
0.04718591905628162,0.21303609013557434
0.04816895903662082,0.09773090481758118
0.04915199901696002,-0.09483181685209274
0.05013503899729922,-0.11388812214136124
0.05111807897763842,0.15242145955562592
0.05210111895797762,0.595960795879364
0.05308415893831682,0.6448809504508972
0.05406719891865602,0.4166737496852875
0.05505023889899522,0.13401584327220917
0.056033278879334424,-0.10272650420665741
0.05701631885967362,-0.21163034439086914
0.057999358840012824,-0.14524318277835846
0.05898239882035202,0.05439481884241104
0.059965438800691225,0.12304327636957169
0.06094847878103042,-0.061792027205228806
0.061931518761369625,-0.532987117767334
0.06291455874170883,-0.6825015544891357
0.06389759872204803,-0.48162269592285156
0.06488063870238722,-0.2156662493944168
0.06586367868272643,0.04441191628575325
0.06684671866306563,0.16952069103717804
0.06782975864340483,0.16705000400543213
0.06881279862374402,-0.03801707923412323
0.06979583860408323,-0.1308169662952423
0.07077887858442243,-0.00735874567180872
0.07176191856476163,0.45384591817855835
0.07274495854510082,0.7091236114501953
0.07372799852544003,0.5490944981575012
0.07471103850577923,0.2946597635746002
0.07569407848611844,0.002053864998742938
0.07667711846645762,-0.14221160113811493
0.07766015844679683,-0.1749764382839203
0.07864319842713603,0.011685140430927277
0.07962623840747524,0.14053837954998016
0.08060927838781443,0.07373421639204025
0.08159231836815363,-0.3438780605792999
0.08257535834849283,-0.6789992451667786
0.08355839832883204,-0.5776009559631348
0.08454143830917124,-0.34064608812332153
0.08552447828951043,-0.050052519887685776
0.08650751826984963,0.10498230159282684
0.08749055825018884,0.18536712229251862
0.08847359823052804,0.032885123044252396
0.08945663821086723,-0.12777140736579895
0.09043967819120644,-0.09794961661100388
0.09142271817154564,0.25182899832725525
0.09240575815188484,0.6666165590286255
0.09338879813222403,0.6435909271240234
0.09437183811256324,0.4123145341873169
0.09535487809290244,0.11468576639890671
0.09633791807324164,-0.09530717879533768
0.09732095805358083,-0.1975117176771164
0.09830399803392004,-0.0946267619729042
0.09928703801425924,0.0873265191912651
0.10027007799459844,0.10863129049539566
0.10125311797493763,-0.1654459536075592
0.10223615795527684,-0.6275742650032043
0.10321919793561604,-0.6872178316116333
0.10420223791595525,-0.4608466923236847
0.10518527789629444,-0.1730097532272339
0.10616831787663364,0.0591452531516552
0.10715135785697284,0.17992740869522095
0.10813439783731205,0.13039946556091309
0.10911743781765125,-0.06874997913837433
0.11010047779799044,-0.11391841620206833
0.11108351777832964,0.09013253450393677
0.11206655775866885,0.5675839185714722
0.11304959773900805,0.7200170159339905
0.11403263771934724,0.5070228576660156
0.11501567769968644,0.21946081519126892
0.11599871768002565,-0.06827229261398315
0.11698175766036485,-0.20377060770988464
0.11796479764070404,-0.203854501247406
0.11894783762104325,-0.013312385417521
0.11993087760138245,0.08614356070756912
0.12091391758172165,-0.027321498841047287
0.12189695756206084,-0.4660336971282959
0.12287999754240005,-0.6896342635154724
0.12386303752273925,-0.5082917213439941
0.12484607750307845,-0.23689429461956024
0.12582911748341766,0.06496220827102661
0.12681215746375685,0.20830893516540527
0.12779519744409606,0.2549610137939453
0.12877823742443525,0.06193031370639801
0.12976127740477444,-0.07963663339614868
0.13074431738511366,-0.03495287895202637
0.13172735736545285,0.34565243124961853
0.13271039734579204,0.6704006195068359
0.13369343732613126,0.548656702041626
0.13467647730647045,0.2809719741344452
0.13565951728680967,-0.04553893953561783
0.13664255726714886,-0.2064666450023651
0.13762559724748805,-0.27132752537727356
0.13860863722782726,-0.10685094445943832
0.13959167720816645,0.07004564255475998
0.14057471718850564,0.06594722718000412
0.14155775716884486,-0.261398583650589
0.14254079714918405,-0.6605278253555298
0.14352383712952327,-0.620336651802063
0.14450687710986246,-0.3799913823604584
0.14548991709020165,-0.08117455989122391
0.14647295707054087,0.11999041587114334
0.14745599705088006,0.23194468021392822
0.14843903703121927,0.1273629069328308
0.14942207701155846,-0.06127472221851349
0.15040511699189765,-0.08158700913190842
0.15138815697223687,0.18768179416656494
0.15237119695257606,0.6454305052757263
0.15335423693291525,0.7063595056533813
0.15433727691325447,0.47217702865600586
0.15532031689359366,0.18675732612609863
0.15630335687393287,-0.0674823522567749
0.15728639685427206,-0.19425177574157715
0.15826943683461125,-0.15663781762123108
0.15925247681495047,0.021824060007929802
0.16023551679528966,0.09607290476560593
0.16121855677562885,-0.09089379012584686
0.16220159675596807,-0.5705404877662659
0.16318463673630726,-0.7214553356170654
0.16416767671664648,-0.5157833099365234
0.16515071669698567,-0.2314649373292923
0.16613375667732486,0.04450972005724907
0.16711679665766407,0.174350306391716
0.16809983663800326,0.18126638233661652
0.16908287661834248,-0.014950511045753956
0.17006591659868167,-0.10369819402694702
0.17104895657902086,0.020170722156763077
0.17203199655936008,0.48225075006484985
0.17301503653969927,0.7379732131958008
0.17399807652003846,0.5780861377716064
0.17498111650037768,0.30655911564826965
0.17596415648071687,-0.0037026747595518827
0.17694719646105608,-0.1566448211669922
0.17793023644139527,-0.20240744948387146
0.17891327642173446,-0.03281142935156822
0.17989631640207368,0.08840467780828476
0.18087935638241287,0.029690222814679146
0.18186239636275206,-0.3774421513080597
0.18284543634309128,-0.7086602449417114
0.18382847632343047,-0.6000407338142395
0.18481151630376969,-0.34487536549568176
0.18579455628410887,-0.023823881521821022
0.18677759626444806,0.14673955738544464
0.18776063624478728,0.23312996327877045
0.18874367622512647,0.0762491524219513
0.1897267162054657,-0.08898769319057465
0.19070975618580488,-0.07640232890844345
0.19169279616614407,0.25152626633644104
0.1926758361464833,0.6622666120529175
0.19365887612682248,0.6327836513519287
0.19464191610716167,0.38920506834983826
0.19562495608750088,0.0750056579709053
0.19660799606784007,-0.14682072401046753
0.1975910360481793,-0.24295978248119354
0.19857407602851848,-0.12479574978351593
0.19955711600885767,0.06441497802734375
0.2005401559891969,0.09137370437383652
0.20152319596953608,-0.17194485664367676
0.20250623594987527,-0.6215437054634094
0.20348927593021449,-0.6690982580184937
0.20447231591055368,-0.4410727024078369
0.2054553558908929,-0.15278135240077972
0.20643839587123208,0.08156777918338776
0.20742143585157127,0.1983819305896759
0.2084044758319105,0.14473460614681244
0.20938751581224968,-0.05195861682295799
0.21037055579258887,-0.10017494857311249
0.2113535957729281,0.09204202145338058
0.21233663575326728,0.5624376535415649
0.2133196757336065,0.7182309627532959
0.21430271571394569,0.5117244124412537
0.21528575569428487,0.23311366140842438
0.2162687956746241,-0.05314701423048973
0.21725183565496328,-0.19187498092651367
0.2182348756353025,-0.19286997616291046
0.2192179156156417,-0.0027915698010474443
0.22020095559598088,0.10165467113256454
0.2211839955763201,-0.013988141901791096
0.2221670355566593,-0.4655000865459442
0.22315007553699848,-0.7107504606246948
0.2241331155173377,-0.5489000082015991
0.22511615549767688,-0.2891022264957428
0.2260991954780161,0.011533779092133045
0.2270822354583553,0.15193244814872742
0.22806527543869448,0.2047228217124939
0.2290483154190337,0.01811685785651207
0.2300313553993729,-0.10630568116903305
0.23101439537971208,-0.04144246131181717
0.2319974353600513,0.37102067470550537
0.23298047534039049,0.7121788263320923
0.2339635153207297,0.6098418235778809
0.2349465553010689,0.362181156873703
0.23592959528140808,0.048081863671541214
0.2369126352617473,-0.1340186595916748
0.2378956752420865,-0.2163536548614502
0.2388787152224257,-0.07790297269821167
0.2398617552027649,0.07461444288492203
0.2408447951831041,0.0643753930926323
0.2418278351634433,-0.27216872572898865
0.2428108751437825,-0.6802249550819397
0.24379391512412169,-0.6466678380966187
0.2447769551044609,-0.40907448530197144
0.2457599950848001,-0.10058505833148956
0.2467430350651393,0.09918863326311111
0.2477260750454785,0.20984351634979248
0.2487091150258177,0.10435589402914047
0.2496921550061569,-0.08018422871828079
0.2506751949864961,-0.09615769237279892
0.2516582349668353,0.17036832869052887
0.2526412749471745,0.6370939612388611
0.2536243149275137,0.6995412707328796
0.2546073549078529,0.4676734209060669
0.25559039488819213,0.17248272895812988
0.2565734348685313,-0.07831774652004242
0.2575564748488705,-0.20247270166873932
0.2585395148292097,-0.14725413918495178
0.2595225548095489,0.03905603289604187
0.2605055947898881,0.1098352000117302
0.2614886347702273,-0.06752429902553558
0.2624716747505665,-0.5378315448760986
0.2634547147309057,-0.6865490674972534
0.2644377547112449,-0.4830208122730255
0.2654207946915841,-0.19699907302856445
0.2664038346719233,0.07532235234975815
0.2673868746522625,0.19261619448661804
0.2683699146326017,0.19488662481307983
0.2693529546129409,-0.018054326996207237
0.2703359945932801,-0.12206942588090897
0.27131903457361933,-0.012049421668052673
0.2723020745539585,0.429451048374176
0.2732851145342977,0.6722565293312073
0.27426815451463693,0.5122529864311218
0.2752511944949761,0.25621381402015686
0.2762342344753153,-0.04140517860651016
0.2772172744556545,-0.19168856739997864
0.2782003144359937,-0.2267090231180191
0.2791833544163329,-0.043283313512802124
0.2801663943966721,0.0985715463757515
0.2811494343770113,0.059389762580394745
0.2821324743573505,-0.33148378133773804
0.2831155143376897,-0.6651602387428284
0.28409855431802894,-0.5610799193382263
0.2850815942983681,-0.31591108441352844
0.2860646342787073,-0.016476785764098167
0.28704767425904654,0.13264892995357513
0.2880307142393857,0.2076336294412613
0.2890137542197249,0.05409209430217743
0.28999679420006413,-0.11544236540794373
0.2909798341804033,-0.10008406639099121
0.2919628741607425,0.23717714846134186
0.29294591414108173,0.6570225358009338
0.2939289541214209,0.6323552131652832
0.2949119941017601,0.39394620060920715
0.29589503408209933,0.09735831618309021
0.29687807406243855,-0.11813606321811676
0.2978611140427777,-0.21599945425987244
0.2988441540231169,-0.10996175557374954
0.29982719400345614,0.07182006537914276
0.3008102339837953,0.10342443734407425
0.3017932739641345,-0.1541818082332611
0.30277631394447374,-0.5955783724784851
0.3037593539248129,-0.6441885232925415
0.3047423939051521,-0.418302059173584
0.30572543388549134,-0.13501131534576416
0.3067084738658305,0.08927559107542038
0.3076915138461697,0.20044277608394623
0.30867455382650894,0.14500239491462708
0.3096575938068481,-0.06281264871358871
0.3106406337871873,-0.12112569808959961
0.31162367376752653,0.055712830275297165
0.31260671374786575,0.5226946473121643
0.3135897537282049,0.6847031116485596
0.31457279370854413,0.4833638370037079
0.31555583368888335,0.21617743372917175
0.3165388736692225,-0.058045078068971634
0.3175219136495617,-0.18071569502353668
0.31850495362990094,-0.17277207970619202
0.3194879936102401,0.03105248138308525
0.3204710335905793,0.1342347413301468
0.32145407357091854,0.018913254141807556
0.3224371135512577,-0.4325418472290039
0.3234201535315969,-0.6745765209197998
0.32440319351193614,-0.5139867067337036
0.32538623349227536,-0.2601892054080963
0.3263692734726145,0.023917512968182564
0.32735231345295374,0.16205041110515594
0.32833535343329295,0.20751021802425385
0.3293183934136321,0.018205346539616585
0.33030143339397133,-0.11863472312688828
0.33128447337431055,-0.0674637109041214
0.3322675133546497,0.3247109055519104
0.33325055333498893,0.6652496457099915
0.33423359331532815,0.5643238425254822
0.3352166332956673,0.31570371985435486
0.3361996732760065,0.010348498821258545
0.33718271325634575,-0.16620558500289917
0.33816575323668496,-0.24016354978084564
0.3391487932170241,-0.08669711649417877
0.34013183319736334,0.08859329670667648
0.34111487317770256,0.09266609698534012
0.3420979131580417,-0.22939805686473846
0.34308095313838094,-0.632111132144928
0.34406399311872016,-0.6045169830322266
0.3450470330990593,-0.36863401532173157
0.34603007307939854,-0.07616464793682098
0.34701311305973775,0.10772544890642166
0.3479961530400769,0.20489048957824707
0.34897919302041613,0.09906288981437683
0.34996223300075535,-0.09460578858852386
0.3509452729810945,-0.11570334434509277
0.35192831296143373,0.14404764771461487
0.35291135294177295,0.5998822450637817
0.35389439292211217,0.6629093289375305
0.35487743290245133,0.4359223544597626
0.35586047288279055,0.15195339918136597
0.35684351286312976,-0.09024366736412048
0.3578265528434689,-0.20494036376476288
0.35880959282380814,-0.14702577888965607
0.35979263280414736,0.05402223393321037
0.3607756727844865,0.11864446103572845
0.36175871276482574,-0.063346266746521
0.36274175274516496,-0.529018759727478
0.3637247927255041,-0.6828697323799133
0.36470783270584334,-0.4830510914325714
0.36569087268618256,-0.22425998747348785
0.3666739126665218,0.041307833045721054
0.36765695264686094,0.17210084199905396
0.36863999262720015,0.18027205765247345
0.36962303260753937,-0.017383230850100517
0.37060607258787853,-0.10610295087099075
0.37158911256821775,0.007521523162722588
0.37257215254855697,0.46134883165359497
0.37355519252889613,0.7221663594245911
0.37453823250923535,0.5637044310569763
0.37552127248957456,0.29879775643348694
0.3765043124699137,-0.014757105149328709
0.37748735245025294,-0.17023448646068573
0.37847039243059216,-0.2128933221101761
0.3794534324109314,-0.039242759346961975
0.38043647239127054,0.08919175714254379
0.38141951237160976,0.04537830501794815
0.382402552351949,-0.3544594645500183
0.38338559233228814,-0.6858500242233276
0.38436863231262736,-0.5774564743041992
0.3853516722929666,-0.32173192501068115
0.38633471227330574,-0.003805203130468726
0.38731775225364495,0.15563265979290009
0.38830079223398417,0.23517917096614838
0.38928383221432333,0.08123710751533508
0.39026687219466255,-0.08419216424226761
0.39124991217500177,-0.07865329831838608
0.39223295215534093,0.24102407693862915
0.39321599213568015,0.641825795173645
0.39419903211601937,0.6130437254905701
0.3951820720963586,0.3687525689601898
0.39616511207669775,0.057049475610256195
0.39714815205703696,-0.16155685484409332
0.3981311920373762,-0.25772854685783386
0.39911423201771534,-0.14665062725543976
0.40009727199805456,0.046933840960264206
0.4010803119783938,0.09225858747959137
0.40206335195873294,-0.15572205185890198
0.40304639193907216,-0.6015180349349976
0.4040294319194114,-0.6556064486503601
0.40501247189975054,-0.42302069067955017
0.40599551188008975,-0.1269208937883377
0.40697855186042897,0.1116957888007164
0.4079615918407682,0.22443248331546783
0.40894463182110735,0.16001750528812408
0.40992767180144657,-0.05279282480478287
0.4109107117817858,-0.11142278462648392
0.41189375176212495,0.06388870626688004
0.41287679174246417,0.5389276146888733
0.4138598317228034,0.702983021736145
0.41484287170314255,0.5056652426719666
0.41582591168348176,0.22870786488056183
0.416808951663821,-0.059499118477106094
0.41779199164416014,-0.18888768553733826
0.41877503162449936,-0.18583978712558746
0.4197580716048386,0.006622666493058205
0.42074111158517774,0.10652153939008713
0.42172415156551696,-0.008610058575868607
0.4227071915458562,-0.4600730836391449
0.4236902315261954,-0.7056170105934143
0.42467327150653456,-0.5485900640487671
0.4256563114868738,-0.2881888151168823
0.426639351467213,0.01767907291650772
0.42762239144755215,0.16707561910152435
0.42860543142789137,0.2097713202238083
0.4295884714082306,0.013096299022436142
0.43057151138856975,-0.1167682409286499
0.43155455136890897,-0.049884747713804245
0.4325375913492482,0.3557843565940857
0.43352063132958735,0.7006217241287231
0.43450367130992656,0.6036360263824463
0.4354867112902658,0.3512900769710541
0.436469751270605,0.03312963247299194
0.43745279125094416,-0.14406411349773407
0.4384358312312834,-0.21528175473213196
0.4394188712116226,-0.06510323286056519
0.44040191119196176,0.09585867077112198
0.441384951172301,0.08077603578567505
0.4423679911526402,-0.26182734966278076
0.44335103113297936,-0.6696388721466064
0.4443340711133186,-0.6407514810562134
0.4453171110936578,-0.40004733204841614
0.44630015107399695,-0.09280221909284592
0.44728319105433617,0.11589666455984116
0.4482662310346754,0.22680535912513733
0.4492492710150146,0.11961783468723297
0.45023231099535377,-0.07681477069854736
0.451215350975693,-0.09614371508359909
0.4521983909560322,0.1596379280090332
0.45318143093637137,0.6195895671844482
0.4541644709167106,0.6893348097801208
0.4551475108970498,0.4633910357952118
0.45613055087738896,0.16588568687438965
0.4571135908577282,-0.09006424248218536
0.4580966308380674,-0.20926520228385925
0.45907967081840656,-0.1610279083251953
0.4600627107987458,0.034640923142433167
0.461045750779085,0.10373415052890778
0.46202879075942416,-0.0833742618560791
0.4630118307397634,-0.5449619889259338
0.4639948707201026,-0.6855750679969788
0.4649779107004418,-0.4769972562789917
0.46596095068078097,-0.1964235156774521
0.4669439906611202,0.07441651076078415
0.4679270306414594,0.19888724386692047
0.46891007062179857,0.19200842082500458
0.4698931106021378,-0.016055021435022354
